holder_id	full_name	role_title	tier	jurisdiction	holder_fec_id	verdict	holder_rows	shared_rows	stale_rows	stale_usd	stale_share	live_rows_newer_than_contamination	owner_name	owner_fec_id	owner_role
971d1e06-dba9-4362-ab48-b73c0afc57f4	Chip Roy	Representative	elected	TX	H8TX21307	REFUSE-weak-overlap	2274	1	1	2000.00	1.0000	1418	Joshua Roy	S6ID00153	Candidate for Senator
eead0faf-86d7-41d2-959a-594968edae94	Quacy Smith	Candidate for Representative	candidate	AZ	H4AZ09049	REFUSE-weak-overlap	77	1	1	2000.00	1.0000	5	Tina Smith	S8MN00578	Senator
7a164092-b563-4fa5-b768-387882d4f264	Mike Garcia	Candidate for Representative	candidate	CA	H0CA25162	REFUSE-weak-overlap	48	2	1	2000.00	0.5000	41	Cassandra Garcia	H2TX28149	Candidate for Representative
79103a92-0f8d-4973-b5a2-a5c8ab1a7e2b	AnMarie Rodgers	Council Member	elected	SF	H2TX30236	REFUSE-weak-overlap	1	1	1	2000.00	1.0000	0	James Rodgers	H2TX30236	Candidate for Representative
21d70c92-8f70-41b5-ba9c-8c6552bcc2aa	Jeffrey Duncan	Candidate for Representative	candidate	SC	H0SC03077	REFUSE-weak-overlap	1167	1	1	2000.00	1.0000	328	Darren Duncan	H0IL15186	Candidate for Representative
cf6a71dc-c431-4a15-99a6-c37894c75f4b	Shawn Collins	Candidate for Representative	candidate	CA	H2CA45158	REFUSE-weak-overlap	235	1	1	2000.00	1.0000	1	Michael Collins	H4GA10071	Candidate for Representative
8849bd20-9def-45fd-a060-0d1086dc1487	Brad Wilson	Candidate for Senator	candidate	UT	S4UT00209	REFUSE-weak-overlap	521	1	1	2000.00	1.0000	12	Frederica S. Wilson	H0FL17068	Representative
078836c7-6849-41be-970e-15e09c9eaed4	Sam Brown	Candidate for Senator	candidate	NV	S2NV00308	REFUSE-weak-overlap	8178	3	1	2000.00	0.3333	49	M Brown	H2OH11169	Candidate for Representative
12c304e2-624b-490f-be9b-4526d6a705a6	Joseph Barrett	Candidate for Representative	candidate	TN	H6TN07203	REFUSE-weak-overlap	221	1	1	2000.00	1.0000	8	Tom Barrett	H2MI07123	Representative
903facbb-ac16-47e4-a7df-60e2445ad9c6	Christine Jones	Council Member	elected	AUS	H6AR02286	REFUSE-weak-overlap	473	2	2	2000.00	1.0000	148	Jolanda Jones	H6TX18364	Candidate for Representative
a9983f2f-aa61-4e8c-815d-d5abd5c24176	Alvin Moses	Council Member	elected	SF	S4TN00575	REFUSE-weak-overlap	4	4	4	1775.00	1.0000	0	Pamela Moses	S4TN00575	Candidate for Senator
66f9d0d7-c7ec-4a5a-8ccf-88e91e089c9f	Dr Garcia	Candidate for Senator	candidate	WA	S4WA00581	REFUSE-weak-overlap	400	5	4	1750.00	0.8000	102	Robert Garcia	H2CA47188	Representative
b2de3636-54c4-42bf-8241-5467bf64d8c9	Maxine Waters	Representative	elected	CA	H4CA23011	REFUSE-weak-overlap	1428	14	3	1750.00	0.2143	974	Allen Waters	H2RI01202	Candidate for Representative
59185193-2202-421a-b7ec-4652ecbbe879	Kenny Marchant	Candidate for Representative	candidate	TX	H4TX24094	REFUSE-weak-overlap	110	2	2	1500.00	1.0000	40	Jim Marchant	H0NV04015	Candidate for Representative
9bd18241-42e6-4831-8ba6-975a6533207e	Ronda Kennedy	Candidate for Representative	candidate	CA	H0CA26145	REFUSE-weak-overlap	29	9	3	1500.00	0.3333	13	John Kennedy	S4LA00065	Senator
5b3e041d-62f2-427a-b923-3106ec3b97bc	Kevin Mccarthy	Candidate for Representative	candidate	CA	H6CA22125	REFUSE-weak-overlap	5818	1	1	1500.00	1.0000	4442	Andrew Mccarthy	H2NY00085	Candidate for Representative
6b829924-6bc6-42e9-9873-d336b6de357a	Mike Pence	Candidate for President	candidate	US	P40013435	REFUSE-weak-overlap	1808	3	1	1500.00	0.3333	1436	Gregory Pence	H8IN06129	Candidate for Representative
7834322f-0ac6-4fbe-99a2-bfa01e15ab80	Briana Sewell	Candidate for Representative	candidate	VA	H4VA07259	REFUSE-low-share	231	231	4	1500.00	0.0173	60	Terri A. Sewell	H0AL07086	Representative
3328f59a-c52e-44c4-be1d-c452e127c7ec	Samuel Peters	Candidate for Representative	candidate	NV	H0NV04023	REFUSE-weak-overlap	971	1	1	1450.00	1.0000	490	Scott H. Peters	H2CA52089	Representative
a15da3e5-9005-42c7-80fd-6a5a34fb6b35	Tamara Wilson	Candidate for Representative	candidate	OH	H2OH04164	REFUSE-weak-overlap	667	7	2	1450.00	0.2857	382	Eric Wilson	H4WI03219	Candidate for Representative
7aa932bb-f40c-44bf-8408-83860ef0f339	Kevin Cramer	Senator	elected	ND	S8ND00120	REFUSE-weak-overlap	2081	4	4	1450.00	1.0000	1083	Cyle Cramer	H6MN08138	Candidate for Representative
14083a6d-5b92-4ee7-b96f-2b7a4acd978a	Jack Bergman	Representative	elected	MI	H6MI01226	REFUSE-weak-overlap	1524	5	5	1400.00	1.0000	1526	Lore Bergman	H4TN06226	Candidate for Representative
b09b6a07-f112-4c93-a3c0-315e1c08d86c	Sery Kim	Candidate for Representative	candidate	TX	H2TX06343	REFUSE-weak-overlap	64	4	2	1250.00	0.5000	41	Young Kim	H8CA39240	Representative
3a825251-a1c7-4119-baeb-1ee729f40c42	Jonathan Harris	Candidate for Representative	candidate	FL	H6FL16117	REFUSE-weak-overlap	15	2	2	1250.00	1.0000	8	Shawn Harris	H4GA14057	Candidate for Representative
892f5b18-e71f-48d5-aba1-f7b85ec44857	Pamela Stevenson	Candidate for Senator	candidate	KY	S6KY00211	REFUSE-weak-overlap	165	15	2	1200.00	0.1333	8	Cherlynn Stevenson	H6KY06150	Candidate for Representative
1fab1c70-94c3-4f17-a264-22eb913bdf94	Brad Sherman	Representative	elected	CA	H6CA24113	REFUSE-weak-overlap	2992	1	1	1176.00	1.0000	2190	Jayesun Sherman	H8MN07102	Candidate for Representative
f0835b6e-3986-4de8-b899-8123c51973a3	William Mcbride	Candidate for Senator	candidate	FL	S6FL00236	REFUSE-weak-overlap	1	1	1	1071.00	1.0000	0	Sarah McBride	H4DE00045	Representative
3e562b31-7612-465f-a252-299f04365aa2	Edward Garcia	Candidate for Senator	candidate	VA	S4VA00239	REFUSE-weak-overlap	156	4	4	1050.00	1.0000	3	Robert Garcia	H2CA47188	Representative
15b805f5-f526-42a0-ac4d-0d3c3368c7b8	Joe Silva	Council Member	elected	AUS	H4WA01282	REFUSE-weak-overlap	3	3	3	1050.00	1.0000	0	Thomas Silva	H4CA07089	Candidate for Representative
d8399eec-61cb-4a96-ae9e-ddbf3b9c18e7	Deb Fischer	Senator	elected	NE	S2NE00094	REFUSE-weak-overlap	3288	1	1	1000.00	1.0000	3299	Jason Fischer	H2FL04187	Candidate for Representative
fc2bd152-60f1-44a7-9890-b06023a1d949	Theresa Sparks	Council Member	elected	SF	H0CA45129	REFUSE-weak-overlap	1	1	1	1000.00	1.0000	0	Lisa Sparks	H0CA45129	Candidate for Representative
113e0cf2-d891-443d-9494-11c1e9189d39	Don Bacon	Representative	elected	NE	H6NE02125	REFUSE-weak-overlap	4606	1	1	1000.00	1.0000	2826	Mary Bacon	H0WA10117	Candidate for Representative
d6b6852c-91ec-4f69-ba87-2dae66ada1ea	Walter Stapleton	Federal Judge	elected	US		REFUSE-weak-overlap	2	1	1	1000.00	1.0000	1	Baxter Stapleton	H2OH10252	Candidate for Representative
40ff9a6f-ec9b-4fb1-8754-0bb84bad1b45	Angus S., Jr. King	Senator	elected	ME	S2ME00109	REFUSE-weak-overlap	2938	3	1	1000.00	0.3333	346	Pete King	H2NY03089	Candidate for Representative
370d816a-76e3-4be2-a804-f0d875cbd41f	Joan Perry	Candidate for Representative	candidate	NC	H0NC03222	REFUSE-weak-overlap	31	2	1	1000.00	0.5000	6	Scott Perry	H2PA04135	Representative
60c000f6-f01a-41d0-a005-63bedc247a39	Elizabeth Johnson	Candidate for Representative	candidate	GA	H0GA12059	REFUSE-weak-overlap	205	2	2	1000.00	1.0000	0	Gloria Johnson	S4TN00526	Candidate for Senator
d5f50fda-68aa-4845-bf3a-b04ff20dc61b	Christopher Gonzales	Candidate for Representative	candidate	CA	H0CA45160	REFUSE-weak-overlap	38	2	1	1000.00	0.5000	0	Ernest Gonzales	H0TX35015	Candidate for Representative
b05ae301-41b0-4d76-b1fa-cca373262f0f	Gary Peters	Candidate for Representative	candidate	MI	H8MI09068	REFUSE-weak-overlap	3	1	1	1000.00	1.0000	1	Scott H. Peters	H2CA52089	Representative
5edb5d1b-e954-4445-97c6-235f706d92cb	Gregory Pence	Candidate for Representative	candidate	IN	H8IN06129	REFUSE-weak-overlap	1045	3	2	1000.00	0.6667	1006	Mike Pence	P40013435	Candidate for President
5e263d8e-65d6-444e-8c67-1951d7c16179	Candice Miller	Candidate for Representative	candidate	MI	H6MI12181	REFUSE-weak-overlap	1	1	1	1000.00	1.0000	0	Mary E. Miller	H0IL15129	Representative
fa3219b9-9ed3-4598-8cd4-f5b15e95ecff	Michael Rogers	Candidate for Representative	candidate	MD	H4MD03180	REFUSE-weak-overlap	269	2	1	1000.00	0.5000	2	Mike D. Rogers	H2AL03032	Representative
b12b8697-32a7-4a0a-82d2-2503814a23bf	Anthony Strickland	Candidate for Representative	candidate	CA	H2CA26109	REFUSE-weak-overlap	7	7	1	1000.00	0.1429	6	Marilyn Strickland	H0WA10034	Representative
cda0ed3d-c390-40d6-b0c3-7659aa2c22ad	John Olszewski	Candidate for Representative	candidate	MD	H4MD02232	REFUSE-weak-overlap	697	1	1	1000.00	1.0000	10	Al Olszewski	H2MT02084	Candidate for Representative
4a5da2ec-5c3a-4be0-8332-6fd65557e4dd	Timothy Hill	Candidate for Representative	candidate	TN	H0TN01134	REFUSE-weak-overlap	6	6	1	1000.00	0.1667	4	J. French Hill	H4AR02141	Representative
28a1b1d7-5578-428f-8de7-439ece766fbd	Bradley Smith	Candidate for Representative	candidate	WI	H6WI06191	REFUSE-weak-overlap	121	1	1	1000.00	1.0000	0	Adam Smith	H6WA09025	Representative
2ba9ed3d-d636-4015-a96d-2322b4f55913	Hunter Gordon	Candidate for Representative	candidate	WA	H6WA01212	REFUSE-weak-overlap	9	1	1	1000.00	1.0000	5	Mark Gordon	H6AZ01314	Candidate for Representative
4f9f38b9-22c3-406a-9e94-c2e92186f16e	Dom Jones	Candidate for Representative	candidate	CA	H4CA47093	REFUSE-weak-overlap	10	3	2	1000.00	0.6667	3	Mondaire Jones	H0NY17174	Candidate for Representative
5a8a21dd-c027-4417-bb00-4d4de6e90c0a	Rey Arellano	Council Member	elected	AUS	H6CA49136	REFUSE-weak-overlap	1	1	1	1000.00	1.0000	0	Julian Arellano	H6CA49136	Candidate for Representative
0c7f6130-c765-4a94-8d5e-1debb02fd69b	David Young	Candidate for Representative	candidate	IA	S4IA00103	REFUSE-weak-overlap	21	1	1	1000.00	1.0000	20	Todd Young	S6IN00191	Senator
ea447f46-4fbb-4530-84e8-790cf655d149	Shaun Brown	Candidate for Representative	candidate	VA	H6VA02115	REFUSE-weak-overlap	3	1	1	1000.00	1.0000	1	M Brown	H2OH11169	Candidate for Representative
8a26e1f8-e5ea-4e2a-b0fe-aeaf3adb5315	Jan Schneider	Candidate for Representative	candidate	FL	H2FL13139	REFUSE-weak-overlap	21	15	1	1000.00	0.0667	2	Bradley Scott Schneider	H2IL10068	Representative
31c4fb8d-6650-4389-b63e-76a042f50a2b	Kelly Armstrong	Candidate for Representative	candidate	ND	H8ND00096	REFUSE-weak-overlap	1583	3	1	1000.00	0.3333	480	William Armstrong	H8CO06153	Candidate for Representative
17cca174-a7ae-400a-a0af-3a379a5361da	Stephen Casey	Candidate for Representative	candidate	RI	H4RI01232	REFUSE-weak-overlap	84	4	1	1000.00	0.2500	1	Robert Casey	S6PA00217	Candidate for Senator
c0a83b96-5a4a-442b-a5ae-3c32a8f97be5	Bradley Walker	Candidate for Representative	candidate	NC	H4NC06052	REFUSE-weak-overlap	399	1	1	1000.00	1.0000	15	Christopher Walker	H4WV02254	Candidate for Representative
84afbcf3-5997-4c01-a624-095b6dc2948f	John Duncan	Candidate for Representative	candidate	TN	H8TN02069	REFUSE-weak-overlap	3	1	1	1000.00	1.0000	2	Jeffrey Duncan	H0SC03077	Candidate for Representative
58c25ed7-7924-4ddb-bd76-57ab5a5e17e5	Charise Williams	Candidate for Representative	candidate	IL	H2IL01372	REFUSE-weak-overlap	144	1	1	1000.00	1.0000	0	Nikema Williams	H0GA05301	Representative
c36a5893-c051-43bc-ab96-10b506fb9280	Micah Ellison	Council Member	elected	SEA	S2FL00458	REFUSE-weak-overlap	1	1	1	1000.00	1.0000	0	Allen Ellison	S2FL00458	Candidate for Senator
18604977-f189-4d62-92e2-8cd630667618	Jesus Morales	Candidate for Representative	candidate	CA	H4CA20132	REFUSE-weak-overlap	61	1	1	1000.00	1.0000	44	Eduardo Morales	H4OR03168	Candidate for Representative
aa76cc1b-ff34-42e8-8cbc-c009d4f7a6ae	Gloria Esparza	Council Member	elected	AUS	H6TX28082	REFUSE-weak-overlap	2	2	2	1000.00	1.0000	0	Juan Esparza	H6TX28082	Candidate for Representative
de5076a5-4bba-4610-9225-3841f9d219b3	Steven Irwin	Candidate for Representative	candidate	PA	H2PA18218	REFUSE-weak-overlap	1517	1	1	1000.00	1.0000	919	William Irwin	H2MO04223	Candidate for Representative
de8e2006-9dd4-47b5-83d1-753f3d6ae5d1	Cicely Davis	Candidate for Representative	candidate	MN	H2MN05166	REFUSE-weak-overlap	972	3	1	1000.00	0.3333	835	Donald G. Davis	H2NC02287	Representative
a062ed4f-c96a-4f3f-b705-712581bd3f4b	Lateefah Simon	Representative	elected	CA	H4CA12154	REFUSE-weak-overlap	2246	1	1	1000.00	1.0000	798	Jo Simon	H2NY10266	Candidate for Representative
1fb0f2a8-bfce-4592-b784-e45fae070602	David Potter	Council Member	elected	AUS	H0OH07153	REFUSE-weak-overlap	1	1	1	1000.00	1.0000	0	Quentin Potter	H0OH07153	Candidate for Representative
fc9dedae-4fd2-4519-83fd-efdbd8f4689d	James Mitchell	Candidate for Representative	candidate	TN	H6TN07260	REFUSE-weak-overlap	194	1	1	1000.00	1.0000	4	Joe Mitchell	H6IA02237	Candidate for Representative
718d6b2f-3505-4b96-b8ea-9516859d22cc	Donald S. Beyer	Representative	elected	VA	H4VA08224	REFUSE-weak-overlap	2739	1	1	1000.00	1.0000	2739	Brad Beyer	S2WI00482	Candidate for Senator
afcf9718-a4c6-476b-96ca-ec8f982d6eef	Jonathan Evans	Candidate for Senator	candidate	WV	S6WV00147	REFUSE-weak-overlap	371	2	2	850.00	1.0000	95	Gabe Evans	H4CO08034	Representative
1a1a9a48-b1cd-447c-97a7-1b82217a8ff8	Leela Gray	Candidate for Representative	candidate	FL	H6FL13312	REFUSE-weak-overlap	332	6	2	800.00	0.3333	62	Adam Gray	H2CA13115	Representative
ebd49f2e-6ccb-40e5-91d6-ea955392c7d8	Maxwell Burke	Council Member	elected	SEA	H6TN01537	REFUSE-weak-overlap	4	3	3	778.00	1.0000	1	Robert Burke	H2MA08090	Candidate for Representative
f9c370ec-f992-45f8-bbc1-b4a0b23e2bb8	Dominica Henderson	Council Member	elected	SF	H4OH02263	REFUSE-weak-overlap	5	2	2	750.00	1.0000	0	Matthew Henderson	H4OH02263	Candidate for Representative
1a30221d-0447-4c0a-8264-95698d83341d	Johnny Garcia	Candidate for Representative	candidate	TX	H6TX35095	REFUSE-weak-overlap	169	10	3	750.00	0.3000	109	Robert Garcia	H2CA47188	Representative
7d815d3e-c7da-4ff9-8c19-86f0ac908ede	James Wynn	Federal Judge	elected	US		REFUSE-weak-overlap	1	1	1	746.00	1.0000	0	Douglas Wynn	H4NJ03270	Candidate for Representative
83f08955-3355-4d11-bccd-bdf2edfeb987	Monica Kaspar	Council Member	elected	AUS	H2IL06132	REFUSE-weak-overlap	1	1	1	669.00	1.0000	0	Scott Kaspar	H2IL06132	Candidate for Representative
718051ac-a1a0-4eb4-8ac6-d6dc3a15507b	Lauren Underwood	Representative	elected	IL	H8IL14174	REFUSE-weak-overlap	6031	2	2	550.00	1.0000	4341	Andrew Underwood	H6GA14276	Candidate for Representative
5b7946e6-5e45-4304-bcf1-8edd9f8395e5	Jamie Davis	Candidate for Senator	candidate	LA	S6LA00615	REFUSE-weak-overlap	228	3	2	550.00	0.6667	101	Donald G. Davis	H2NC02287	Representative
df3e50a6-2080-4745-bbb9-d3c3ba4ffe31	Tim Smith	Candidate for Representative	candidate	IN	H4IN03232	REFUSE-weak-overlap	125	1	1	520.00	1.0000	57	Jason Smith	H4MO08162	Representative
fcf3f9c7-5f50-434d-9f74-dcaa4d17fe50	Charlie Mcclintock	Candidate for Representative	candidate	IA	H6IA02229	REFUSE-weak-overlap	13	12	1	520.00	0.0833	10	Tom McClintock	H8CA04152	Representative
87439a0f-2158-442f-b4e3-05366e1c62dd	Devin Davis	Candidate for Representative	candidate	LA	H4LA02111	REFUSE-weak-overlap	104	1	1	500.00	1.0000	83	Donald G. Davis	H2NC02287	Representative
c419a874-37b0-4d68-b2c1-9cf74f1f3014	Ginger Torres	Candidate for Representative	candidate	AZ	H2AZ01404	REFUSE-weak-overlap	15	1	1	500.00	1.0000	13	Norma J. Torres	H4CA35031	Representative
3c1ab0a6-62a9-4a79-9eda-fb49e63c67c3	Marsha Williams	Candidate for Representative	candidate	IL	H2IL16065	REFUSE-weak-overlap	18	1	1	500.00	1.0000	13	Nikema Williams	H0GA05301	Representative
bedb096e-991f-42f6-a467-73b192c5ed7a	Richard E. Neal	Representative	elected	MA	H8MA02041	REFUSE-weak-overlap	3690	1	1	500.00	1.0000	3588	Joyce Neal	H6TN05363	Candidate for Representative
ebb3b783-776e-468b-ae53-9005baffeac1	Brian Williams	Candidate for Representative	candidate	TX	H4TX32055	REFUSE-weak-overlap	786	1	1	500.00	1.0000	257	Nikema Williams	H0GA05301	Representative
5043224e-a1e9-4c49-ad6a-08d2a07b1cce	Laura Jones	Candidate for Representative	candidate	TX	H0TX08145	REFUSE-weak-overlap	67	2	1	500.00	0.5000	65	Mondaire Jones	H0NY17174	Candidate for Representative
7f0b1bca-891d-4d14-a5a7-f1446ce8b0e9	Anthony Daniels	Candidate for Representative	candidate	AL	H4AL02162	REFUSE-weak-overlap	441	1	1	500.00	1.0000	244	Shamaine Daniels	H2PA10124	Candidate for Representative
e9011188-5c74-42db-a40d-ce724b53d30c	Alex Gray	Candidate for Senator	candidate	OK	S2OK00202	REFUSE-weak-overlap	99	1	1	500.00	1.0000	59	Charles Gray	H2WY01032	Candidate for Representative
4ec414c7-87f4-4e40-a3be-aece3f874c5a	Timothy Ryan	Candidate for President	candidate	US	P00011338	REFUSE-weak-overlap	13	1	1	500.00	1.0000	12	Patrick Ryan	H8NY19223	Representative
3cc03a5d-ade8-4154-b5a5-afc662f52a8c	Jessica Morse	Candidate for Representative	candidate	CA	H8CA04210	REFUSE-weak-overlap	1750	1	1	500.00	1.0000	403	Andrea Morse	H4NY11211	Candidate for Representative
99194d66-c853-4f60-ab17-779dd3881dad	John Williams	Candidate for Representative	candidate	KY	H6KY01169	REFUSE-weak-overlap	49	1	1	500.00	1.0000	13	Shonique Williams	H6CA41356	Candidate for Representative
9a71fd5e-95c9-467d-8caa-840301621732	Douglas Bell	Candidate for President	candidate	US	P40019507	REFUSE-weak-overlap	1	1	1	500.00	1.0000	0	Wesley Bell	H4MO01134	Representative
3908b3ea-b7cf-41f5-8671-eb5f30fb9d10	Elizabeth Lee	Candidate for Representative	candidate	AZ	H6AZ05240	REFUSE-weak-overlap	90	1	1	500.00	1.0000	0	Susie Lee	H6NV04020	Representative
78fc6d38-ef3d-47bc-b851-7600c28f9e0f	Ian Smith	Candidate for Representative	candidate	NJ	H2NJ03282	REFUSE-weak-overlap	100	1	1	500.00	1.0000	88	Sandy Smith	H0NC03149	Candidate for Representative
a7d26cba-25a5-4a52-8821-6d0d4727bb0e	Ron Harris	Candidate for Representative	candidate	MN	H4MN03084	REFUSE-weak-overlap	64	6	1	500.00	0.1667	41	Kamala Harris	P00009423	Candidate for President
73281d68-76eb-40c6-8972-407494a15b3b	Wendy Davis	Candidate for Representative	candidate	IN	H4IN03158	REFUSE-weak-overlap	396	5	1	500.00	0.2000	4	Donald G. Davis	H2NC02287	Representative
e122d5da-7a24-4500-8cb0-11be8181159e	Regina Barr	Candidate for Representative	candidate	MN	H0MN02142	REFUSE-weak-overlap	3	3	1	500.00	0.3333	0	Andy Barr	H0KY06104	Representative
70d9bb3e-fe77-4a84-80df-19b8438b3bf9	Esther Montoya	Council Member	elected	AUS	H6AZ01413	REFUSE-weak-overlap	1	1	1	500.00	1.0000	0	Angie Montoya	H6AZ01413	Candidate for Representative
ac34ff0a-b8e5-4146-ba75-455e153abe71	Arthur Johnson	Candidate for Representative	candidate	GA	H2GA02163	REFUSE-weak-overlap	146	4	1	500.00	0.2500	141	Drew Johnson	H4NV03167	Candidate for Representative
10f126c9-0207-436e-bb62-1ae81b71ac76	John Lee	Candidate for Representative	candidate	NV	H4NV04116	REFUSE-weak-overlap	375	2	1	500.00	0.5000	185	Mike Lee	S0UT00165	Senator
feb5f76d-24bf-4c94-918c-58e9586fbf67	Loretta Smith	Candidate for Representative	candidate	OR	H2OR06017	REFUSE-weak-overlap	234	4	1	500.00	0.2500	195	Erica Smith	H2NC02238	Candidate for Representative
7ca2bd0f-7ac8-44ca-b9a0-e6c6f01914ef	Charles Kim	Candidate for Representative	candidate	IL	H4IL11245	REFUSE-weak-overlap	27	1	1	480.00	1.0000	20	Young Kim	H8CA39240	Representative
a2a6bda6-12d8-4180-bdc5-505647e28c8a	Bradley Johnson	Candidate for Senator	candidate	MT	S2MT00062	REFUSE-weak-overlap	12	1	1	300.00	1.0000	9	Mike Johnson	H6LA04138	Representative
b696487d-dac4-48f6-b6fa-754b96686b30	Rudy Soto	Candidate for Representative	candidate	ID	H0ID01311	REFUSE-weak-overlap	12	12	1	300.00	0.0833	3	Darren Soto	H6FL09179	Representative
aa25d1e8-35f1-4156-ac55-6cd750154e46	Mark Conway	Candidate for Representative	candidate	MD	H6MD07509	REFUSE-weak-overlap	173	1	1	250.00	1.0000	50	George Conway	H6NY12347	Candidate for Representative
1ecfb3dc-8518-4312-8b93-d83f09de9d09	Elizabeth Funk	Council Member	elected	AUS	H0IL12092	REFUSE-weak-overlap	1	1	1	250.00	1.0000	0	Joel Funk	H0IL12092	Candidate for Representative
31d8441f-5b8c-4733-a53b-75ddcc65fc28	Gregg Smith	Candidate for Representative	candidate	CO	H2CO03203	REFUSE-weak-overlap	35	4	1	250.00	0.2500	30	Christy Smith	H0CA25154	Candidate for Representative
a090e2a0-4e9f-4dec-9420-bea450496595	James Ford	Candidate for Representative	candidate	IN	H6IN05307	REFUSE-weak-overlap	218	1	1	250.00	1.0000	103	Earle Ford	H6FL13239	Candidate for Representative
9539fa43-d1b6-42f6-bf08-e340ee807265	Mark R. Warner	Senator	elected	VA	S6VA00093	REFUSE-weak-overlap	6453	1	1	250.00	1.0000	6336	Jeff Warner	H2MD04307	Candidate for Representative
3bc8b659-d5e4-4c47-858e-5698646655fe	Jared Sullivan	Candidate for Senator	candidate	NH	S6NH00190	REFUSE-weak-overlap	75	1	1	250.00	1.0000	45	Maura Sullivan	H8NH01186	Candidate for Representative
32bebe79-4bb6-4534-94c9-7f4aa842b76b	Erin Marshall	Candidate for Representative	candidate	KY	H4KY01081	REFUSE-weak-overlap	133	4	1	250.00	0.2500	111	Derek Marshall	H2CA08214	Candidate for Representative
09ce6d4d-f9c3-41eb-a937-126e11eed34e	Bernard Taylor	Candidate for Representative	candidate	FL	H6FL21034	REFUSE-weak-overlap	128	1	1	250.00	1.0000	78	Shannon Taylor	H6VA01299	Candidate for Representative
c694987a-83a4-4e3b-8c60-97428c30455f	Franklin Roth	Candidate for Representative	candidate	MO	H4MO08238	REFUSE-weak-overlap	19	1	1	250.00	1.0000	1	David Roth	H4ID02089	Candidate for Representative
cee7ae28-403f-4742-8192-4ee1cabc02ca	Perry Johnson	Candidate for President	candidate	US	P40010928	REFUSE-weak-overlap	11	1	1	250.00	1.0000	1	Ron Johnson	S0WI00197	Senator
b76428ed-1dd8-4856-b26b-5d8b201097d2	Sheryl Johnson	Candidate for Representative	candidate	SD	H4SD00064	REFUSE-weak-overlap	170	3	1	225.00	0.3333	137	Gloria Johnson	S4TN00526	Candidate for Senator
9ab6bcc1-52df-47aa-b703-3bfcd776255b	Sean Higgins	Candidate for Representative	candidate	ID	H4ID02097	REFUSE-weak-overlap	1	1	1	208.00	1.0000	0	Clay Higgins	H6LA03148	Representative
80546f67-32f8-46cc-b632-c441e9c88507	Clay Fuller	Representative	elected	GA	H0GA14030	REFUSE-weak-overlap	677	1	1	200.00	1.0000	687	Trevor Fuller	S0NC00285	Candidate for Senator
